"","x"
"1360","0"
"1361","0"
"1362","0"
"1363","0"
"1364","0"
"1365","0"
"1366","0"
"1367","0"
"1368","0"
"1369","0"
"1370","0"
"1371","0"
"1372","0"
"1373","0"
"1374","0"
"1375","0"
"1376","0"
"1377","0"
"1378","0"
"1379","0"
"1380","0"
"1381"," 99.98662"
"1382"," 99.99456"
"1383"," 99.99716"
"1384"," 99.99855"
"1385"," 99.99927"
"1386"," 99.99963"
"1387"," 99.99981"
"1388"," 99.99988"
"1389"," 99.99991"
"1390"," 99.99993"
"1391"," 99.99994"
"1392"," 99.99995"
"1393"," 99.99995"
"1394"," 99.99996"
"1395"," 99.99996"
"1396"," 99.99997"
"1397"," 99.99997"
"1398"," 99.99997"
"1399"," 99.99997"
"1400"," 99.99998"
"1401"," 99.99998"
"1402"," 99.99998"
"1403"," 99.99998"
"1404"," 99.99998"
"1405"," 99.99998"
"1406"," 99.99998"
"1407"," 99.99998"
"1408"," 99.99998"
"1409"," 99.99998"
"1410"," 99.99998"
"1411"," 99.99999"
"1412"," 99.99999"
"1413"," 99.99999"
"1414"," 99.99999"
"1415"," 99.99999"
"1416"," 99.99999"
"1417"," 99.99999"
"1418"," 99.99999"
"1419"," 99.99999"
"1420"," 99.99999"
"1421"," 99.99999"
"1422"," 99.99999"
"1423"," 99.99999"
"1424"," 99.99999"
"1425"," 99.99999"
"1426"," 99.99999"
"1427"," 99.99999"
"1428"," 99.99999"
"1429"," 99.99999"
"1430"," 99.99999"
"1431"," 99.99999"
"1432"," 99.99999"
"1433"," 99.99999"
"1434"," 99.99999"
"1435"," 99.99999"
"1436"," 99.99999"
"1437"," 99.99999"
"1438"," 99.99999"
"1439"," 99.99999"
"1440"," 99.99999"
"1441"," 99.99999"
"1442"," 99.99999"
"1443"," 99.99999"
"1444"," 99.99999"
"1445"," 99.99999"
"1446"," 99.99999"
"1447"," 99.99999"
"1448"," 99.99999"
"1449"," 99.99999"
"1450"," 99.98662"
"1451"," 99.99456"
"1452"," 99.99716"
"1453"," 99.99855"
"1454"," 99.99927"
"1455"," 99.99963"
"1456"," 99.99981"
"1457"," 99.99988"
"1458"," 99.99991"
"1459"," 99.99993"
"1460"," 99.99994"
"1461"," 99.99995"
"1462"," 99.99995"
"1463"," 99.99996"
"1464"," 99.99996"
"1465"," 99.99997"
"1466"," 99.99997"
"1467"," 99.99997"
"1468"," 99.99997"
"1469"," 99.99998"
"1470"," 99.99998"
"1471"," 99.99998"
"1472"," 99.99998"
"1473"," 99.99998"
"1474"," 99.99998"
"1475"," 99.99998"
"1476"," 99.99998"
"1477"," 99.99998"
"1478"," 99.99998"
"1479"," 99.99998"
"1480"," 99.99999"
"1481"," 99.99999"
"1482"," 99.99999"
"1483"," 99.99999"
"1484"," 99.99999"
"1485"," 99.99999"
"1486"," 99.99999"
"1487"," 99.99999"
"1488"," 99.99999"
"1489"," 99.99999"
"1490"," 99.99999"
"1491"," 99.99999"
"1492"," 99.99999"
"1493"," 99.99999"
"1494"," 99.99999"
"1495"," 99.99999"
"1496"," 99.99999"
"1497"," 99.99999"
"1498"," 99.99999"
"1499"," 99.99999"
"1500"," 99.99999"
"1501"," 99.99999"
"1502"," 99.99999"
"1503"," 99.99999"
"1504"," 99.99999"
"1505"," 99.99999"
"1506"," 99.99999"
"1507"," 99.99999"
"1508"," 99.99999"
"1509"," 99.99999"
"1510"," 99.99999"
"1511"," 99.99999"
"1512"," 99.99999"
"1513"," 99.99999"
"1514"," 99.99999"
"1515"," 99.99999"
"1516"," 99.99999"
"1517"," 99.99999"
"1518"," 99.99999"
"1519","0"
"1520","0"
"1521","0"
"1522","0"
"1523","0"
"1524","0"
"1525","0"
"1526","0"
"1527","0"
"1528","0"
"1529","0"
"1530","0"
"1531","0"
"1532","0"
"1533","0"
"1534","0"
"1535","0"
"1536","0"
"1537","0"
"1538","0"
"1539","0"
"1540","0"
"1541","0"
"1542","0"
"1543","0"
"1544","0"
"1545","0"
"1546","0"
"1547","0"
"1548","0"
"1549","0"
"1550","0"
"1551","0"
"1552","0"
"1553","0"
"1554","0"
"1555","0"
"1556","0"
"1557","0"
"1558","0"
"1559","0"
"1560","0"
"1561","0"
"1562","0"
"1563","0"
"1564","0"
"1565","0"
"1566","0"
"1567","0"
"1568","0"
"1569","0"
"1570","0"
"1571","0"
"1572","0"
"1573","0"
"1574","0"
"1575","0"
"1576","0"
"1577","0"
"1578","0"
"1579","0"
"1580","0"
"1581","0"
"1582","0"
"1583","0"
"1584","0"
"1585","0"
"1586","0"
"1587","0"
"1588","0"
"1589","0"
"1590","0"
"1591","0"
"1592","0"
"1593","0"
"1594","0"
"1595","0"
"1596","0"
"1597","0"
"1598","0"
"1599","0"
"1600","0"
"1601","0"
"1602","0"
"1603","0"
"1604","0"
"1605","0"
"1606","0"
"1607","0"
"1608","0"
"1609","0"
"1610","0"
"1611","0"
"1612","0"
"1613","0"
"1614","0"
"1615","0"
"1616","0"
"1617","0"
"1618","0"
"1619","0"
"1620","0"
"1621","0"
"1622","0"
"1623","0"
"1624","0"
"1625","0"
"1626","0"
"1627","0"
"1628","0"
"1629","0"
"1630","0"
"1631","0"
"1632","0"
"1633","0"
"1634","0"
"1635","0"
"1636","0"
"1637","0"
"1638","0"
"1639","0"
"1640","0"
"1641","0"
"1642","0"
"1643","0"
"1644","0"
"1645","0"
"1646","0"
"1647","0"
"1648","0"
"1649","0"
"1650","0"
"1651","0"
"1652","0"
"1653","0"
"1654","0"
"1655","0"
"1656","0"
"1657","94.19116"
"1658","96.69746"
"1659","97.43069"
"1660","98.59391"
"1661","98.88173"
"1662","98.65622"
"1663","99.25049"
"1664","99.64488"
"1665","99.55636"
"1666","99.78436"
"1667","99.76556"
"1668","99.77776"
"1669","99.73904"
"1670","99.75855"
"1671","99.80037"
"1672","99.77183"
"1673","99.76853"
"1674","99.80565"
"1675","99.77793"
"1676","99.81191"
"1677","99.78897"
"1678","99.77786"
"1679","99.75524"
"1680","99.81445"
"1681","99.78344"
"1682","99.75509"
"1683","99.78402"
"1684","99.77959"
"1685","99.71006"
"1686","99.76556"
"1687","99.75173"
"1688","99.70793"
"1689","99.75975"
"1690","99.78854"
"1691","99.76027"
"1692","99.73506"
"1693","99.81926"
"1694","99.75818"
"1695","99.75621"
"1696","99.73786"
"1697","99.75099"
"1698","99.78804"
"1699","99.78610"
"1700","99.78121"
"1701","99.78053"
"1702","99.80421"
"1703","99.74084"
"1704","99.82380"
"1705","99.76418"
"1706","99.74851"
"1707","99.77752"
"1708","99.22746"
"1709","99.25918"
"1710","99.74266"
"1711","99.80285"
"1712","99.78204"
"1713","99.78419"
"1714","99.77341"
"1715","99.63324"
"1716","99.77671"
"1717","99.65566"
"1718","99.67199"
"1719","99.71555"
"1720","99.62154"
"1721","99.75860"
"1722","99.60689"
"1723","99.56998"
"1724","99.53892"
"1725","99.50391"
"1726","94.19116"
"1727","96.69746"
"1728","97.43069"
"1729","98.59391"
"1730","98.88173"
"1731","98.65622"
"1732","99.25049"
"1733","99.64488"
"1734","99.55636"
"1735","99.78436"
"1736","99.76556"
"1737","99.77776"
"1738","99.73904"
"1739","99.75855"
"1740","99.80037"
"1741","99.77183"
"1742","99.76853"
"1743","99.80565"
"1744","99.77793"
"1745","99.81191"
"1746","99.78897"
"1747","99.77786"
"1748","99.75524"
"1749","99.81445"
"1750","99.78344"
"1751","99.75509"
"1752","99.78402"
"1753","99.77959"
"1754","99.71006"
"1755","99.76556"
"1756","99.75173"
"1757","99.70793"
"1758","99.75975"
"1759","99.78854"
"1760","99.76027"
"1761","99.73506"
"1762","99.81926"
"1763","99.75818"
"1764","99.75621"
"1765","99.73786"
"1766","99.75099"
"1767","99.78804"
"1768","99.78610"
"1769","99.78121"
"1770","99.78053"
"1771","99.80421"
"1772","99.74084"
"1773","99.82380"
"1774","99.76418"
"1775","99.74851"
"1776","99.77752"
"1777","99.22746"
"1778","99.25918"
"1779","99.74266"
"1780","99.80285"
"1781","99.78204"
"1782","99.78419"
"1783","99.77341"
"1784","99.63324"
"1785","99.77671"
"1786","99.65566"
"1787","99.67199"
"1788","99.71555"
"1789","99.62154"
"1790","99.75860"
"1791","99.60689"
"1792","99.56998"
"1793","99.53892"
"1794","99.50391"
"1795","0.201370"
"1796","0.207007"
"1797","0.212560"
"1798","0.216291"
"1799","0.219456"
"1800","0.220412"
"1801","0.221571"
"1802","0.219091"
"1803","0.219824"
"1804","0.219084"
"1805","0.218860"
"1806","0.219059"
"1807","0.219268"
"1808","0.218874"
"1809","0.219274"
"1810","0.218986"
"1811","0.219215"
"1812","0.218926"
"1813","0.218937"
"1814","0.218783"
"1815","0.219089"
"1816","0.218910"
"1817","0.218972"
"1818","0.218875"
"1819","0.219237"
"1820","0.219116"
"1821","0.219294"
"1822","0.218832"
"1823","0.219120"
"1824","0.219108"
"1825","0.219073"
"1826","0.218097"
"1827","0.219036"
"1828","0.218989"
"1829","0.218875"
"1830","0.218714"
"1831","0.218855"
"1832","0.218645"
"1833","0.218867"
"1834","0.218451"
"1835","0.218533"
"1836","0.218614"
"1837","0.218951"
"1838","0.218576"
"1839","0.218886"
"1840","0.218931"
"1841","0.218746"
"1842","0.218975"
"1843","0.218856"
"1844","0.218672"
"1845","0.218455"
"1846","0.218939"
"1847","0.218739"
"1848","0.218849"
"1849","0.218754"
"1850","0.218925"
"1851","0.218985"
"1852","0.218966"
"1853","0.217778"
"1854","0.218992"
"1855","0.218601"
"1856","0.218809"
"1857","0.218294"
"1858","0.218767"
"1859","0.218079"
"1860","0.218276"
"1861","0.218049"
"1862","0.217895"
"1863","0.216848"
"1864","0.201370"
"1865","0.207007"
"1866","0.212560"
"1867","0.216291"
"1868","0.219456"
"1869","0.220412"
"1870","0.221571"
"1871","0.219091"
"1872","0.219824"
"1873","0.219084"
"1874","0.218860"
"1875","0.219059"
"1876","0.219268"
"1877","0.218874"
"1878","0.219274"
"1879","0.218986"
"1880","0.219215"
"1881","0.218926"
"1882","0.218937"
"1883","0.218783"
"1884","0.219089"
"1885","0.218910"
"1886","0.218972"
"1887","0.218875"
"1888","0.219237"
"1889","0.219116"
"1890","0.219294"
"1891","0.218832"
"1892","0.219120"
"1893","0.219108"
"1894","0.219073"
"1895","0.218097"
"1896","0.219036"
"1897","0.218989"
"1898","0.218875"
"1899","0.218714"
"1900","0.218855"
"1901","0.218645"
"1902","0.218867"
"1903","0.218451"
"1904","0.218533"
"1905","0.218614"
"1906","0.218951"
"1907","0.218576"
"1908","0.218886"
"1909","0.218931"
"1910","0.218746"
"1911","0.218975"
"1912","0.218856"
"1913","0.218672"
"1914","0.218455"
"1915","0.218939"
"1916","0.218739"
"1917","0.218849"
"1918","0.218754"
"1919","0.218925"
"1920","0.218985"
"1921","0.218966"
"1922","0.217778"
"1923","0.218992"
"1924","0.218601"
"1925","0.218809"
"1926","0.218294"
"1927","0.218767"
"1928","0.218079"
"1929","0.218276"
"1930","0.218049"
"1931","0.217895"
"1932","0.216848"
"1933","0.123771"
"1934","0.124716"
"1935","0.124773"
"1936","0.124886"
"1937","0.124891"
"1938","0.124869"
"1939","0.124920"
"1940","0.124929"
"1941","0.124965"
"1942","0.124981"
"1943","0.124878"
"1944","0.124980"
"1945","0.124985"
"1946","0.124912"
"1947","0.124985"
"1948","0.124956"
"1949","0.124941"
"1950","0.124977"
"1951","0.124996"
"1952","0.124923"
"1953","0.124997"
"1954","0.124993"
"1955","0.124943"
"1956","0.124964"
"1957","0.124949"
"1958","0.124927"
"1959","0.124969"
"1960","0.124952"
"1961","0.124971"
"1962","0.124947"
"1963","0.124960"
"1964","0.124941"
"1965","0.124944"
"1966","0.124969"
"1967","0.124965"
"1968","0.124943"
"1969","0.124949"
"1970","0.124969"
"1971","0.124968"
"1972","0.124957"
"1973","0.124948"
"1974","0.124941"
"1975","0.124986"
"1976","0.124957"
"1977","0.124979"
"1978","0.124962"
"1979","0.124955"
"1980","0.124968"
"1981","0.124966"
"1982","0.124938"
"1983","0.124957"
"1984","0.124886"
"1985","0.124890"
"1986","0.124976"
"1987","0.124954"
"1988","0.124981"
"1989","0.124973"
"1990","0.124927"
"1991","0.124947"
"1992","0.124965"
"1993","0.124951"
"1994","0.124971"
"1995","0.124959"
"1996","0.124916"
"1997","0.124967"
"1998","0.124958"
"1999","0.124957"
"2000","0.124963"
"2001","0.124901"
"2002","0.123771"
"2003","0.124716"
"2004","0.124773"
"2005","0.124886"
"2006","0.124891"
"2007","0.124869"
"2008","0.124920"
"2009","0.124929"
"2010","0.124965"
"2011","0.124981"
"2012","0.124878"
"2013","0.124980"
"2014","0.124985"
"2015","0.124912"
"2016","0.124985"
"2017","0.124956"
"2018","0.124941"
"2019","0.124977"
"2020","0.124996"
"2021","0.124923"
"2022","0.124997"
"2023","0.124993"
"2024","0.124943"
"2025","0.124964"
"2026","0.124949"
"2027","0.124927"
"2028","0.124969"
"2029","0.124952"
"2030","0.124971"
"2031","0.124947"
"2032","0.124960"
"2033","0.124941"
"2034","0.124944"
"2035","0.124969"
"2036","0.124965"
"2037","0.124943"
"2038","0.124949"
"2039","0.124969"
"2040","0.124968"
"2041","0.124957"
"2042","0.124948"
"2043","0.124941"
"2044","0.124986"
"2045","0.124957"
"2046","0.124979"
"2047","0.124962"
"2048","0.124955"
"2049","0.124968"
"2050","0.124966"
"2051","0.124938"
"2052","0.124957"
"2053","0.124886"
"2054","0.124890"
"2055","0.124976"
"2056","0.124954"
"2057","0.124981"
"2058","0.124973"
"2059","0.124927"
"2060","0.124947"
"2061","0.124965"
"2062","0.124951"
"2063","0.124971"
"2064","0.124959"
"2065","0.124916"
"2066","0.124967"
"2067","0.124958"
"2068","0.124957"
"2069","0.124963"
"2070","0.124901"
"2071","  5.548766"
"2072","  6.379690"
"2073","  6.924257"
"2074","  6.681883"
"2075","  6.732755"
"2076","  6.799342"
"2077","  6.900193"
"2078","  7.486587"
"2079","  7.593608"
"2080","  7.656746"
"2081","  7.668712"
"2082","  7.679709"
"2083","  7.682921"
"2084","  7.673340"
"2085","  7.688258"
"2086","  7.679916"
"2087","  7.684713"
"2088","  7.680760"
"2089","  7.679425"
"2090","  7.678099"
"2091","  7.686140"
"2092","  7.615657"
"2093","  7.589182"
"2094","  7.589851"
"2095","  7.603738"
"2096","  7.592426"
"2097","  7.597846"
"2098","  7.587108"
"2099","  7.589722"
"2100","  7.597461"
"2101","  7.595218"
"2102","  7.557143"
"2103","  7.592908"
"2104","  7.592858"
"2105","  7.587860"
"2106","  7.582517"
"2107","  7.590490"
"2108","  7.581790"
"2109","  7.588432"
"2110","  7.574720"
"2111","  7.577710"
"2112","  7.580603"
"2113","  7.592289"
"2114","  7.578457"
"2115","  7.592220"
"2116","  7.591223"
"2117","  7.580558"
"2118","  7.593449"
"2119","  7.590370"
"2120","  7.582150"
"2121","  7.573916"
"2122","  7.543903"
"2123","  7.540599"
"2124","  7.587730"
"2125","  7.555808"
"2126","  7.590889"
"2127","  7.593136"
"2128","  7.561577"
"2129","  7.548463"
"2130","  7.594184"
"2131","  7.566823"
"2132","  7.587343"
"2133","  7.560262"
"2134","  7.571595"
"2135","  7.560005"
"2136","  7.558874"
"2137","  7.545216"
"2138","  7.535716"
"2139","  7.506560"
"2140","  5.548766"
"2141","  6.379690"
"2142","  6.924257"
"2143","  6.681883"
"2144","  6.732755"
"2145","  6.799342"
"2146","  6.900193"
"2147","  7.486587"
"2148","  7.593608"
"2149","  7.656746"
"2150","  7.668712"
"2151","  7.679709"
"2152","  7.682921"
"2153","  7.673340"
"2154","  7.688258"
"2155","  7.679916"
"2156","  7.684713"
"2157","  7.680760"
"2158","  7.679425"
"2159","  7.678099"
"2160","  7.686140"
"2161","  7.615657"
"2162","  7.589182"
"2163","  7.589851"
"2164","  7.603738"
"2165","  7.592426"
"2166","  7.597846"
"2167","  7.587108"
"2168","  7.589722"
"2169","  7.597461"
"2170","  7.595218"
"2171","  7.557143"
"2172","  7.592908"
"2173","  7.592858"
"2174","  7.587860"
"2175","  7.582517"
"2176","  7.590490"
"2177","  7.581790"
"2178","  7.588432"
"2179","  7.574720"
"2180","  7.577710"
"2181","  7.580603"
"2182","  7.592289"
"2183","  7.578457"
"2184","  7.592220"
"2185","  7.591223"
"2186","  7.580558"
"2187","  7.593449"
"2188","  7.590370"
"2189","  7.582150"
"2190","  7.573916"
"2191","  7.543903"
"2192","  7.540599"
"2193","  7.587730"
"2194","  7.555808"
"2195","  7.590889"
"2196","  7.593136"
"2197","  7.561577"
"2198","  7.548463"
"2199","  7.594184"
"2200","  7.566823"
"2201","  7.587343"
"2202","  7.560262"
"2203","  7.571595"
"2204","  7.560005"
"2205","  7.558874"
"2206","  7.545216"
"2207","  7.535716"
"2208","  7.506560"
"2209","  1.109831"
"2210","682.531560"
"2211","378.878415"
"2212","184.925624"
"2213"," 93.709490"
"2214"," 47.456360"
"2215"," 24.115349"
"2216"," 17.451660"
"2217"," 13.279087"
"2218"," 10.713167"
"2219","  8.942464"
"2220","  7.676497"
"2221","  6.720095"
"2222","  5.966210"
"2223","  5.380204"
"2224","  4.885918"
"2225","  4.481654"
"2226","  4.134862"
"2227","  3.838908"
"2228","  3.582413"
"2229","  3.362070"
"2230","  3.135318"
"2231","  2.950868"
"2232","  2.795830"
"2233","  2.660918"
"2234","  2.530456"
"2235","  2.417174"
"2236","  2.308825"
"2237","  2.213398"
"2238","  2.127039"
"2239","  2.044636"
"2240","  1.959046"
"2241","  1.898028"
"2242","  1.832573"
"2243","  1.770328"
"2244","  1.712019"
"2245","  1.660267"
"2246","  1.608115"
"2247","  1.562189"
"2248","  1.514816"
"2249","  1.473323"
"2250","  1.434054"
"2251","  1.398471"
"2252","  1.360133"
"2253","  1.328541"
"2254","  1.295969"
"2255","  1.263338"
"2256","  1.236058"
"2257","  1.207478"
"2258","  1.179368"
"2259","  1.152478"
"2260","  1.123489"
"2261","  1.099603"
"2262","  1.083897"
"2263","  1.057751"
"2264","  1.041826"
"2265","  1.022095"
"2266","  0.998643"
"2267","  0.978451"
"2268","989.675781"
"2269","968.501953"
"2270","954.091797"
"2271","934.295898"
"2272","919.838867"
"2273","903.124023"
"2274","888.186523"
"2275","872.282227"
"2276","857.356445"
"2277","840.695312"
"2278","  1.109831"
"2279","682.531560"
"2280","378.878415"
"2281","184.925624"
"2282"," 93.709490"
"2283"," 47.456360"
"2284"," 24.115349"
"2285"," 17.451660"
"2286"," 13.279087"
"2287"," 10.713167"
"2288","  8.942464"
"2289","  7.676497"
"2290","  6.720095"
"2291","  5.966210"
"2292","  5.380204"
"2293","  4.885918"
"2294","  4.481654"
"2295","  4.134862"
"2296","  3.838908"
"2297","  3.582413"
"2298","  3.362070"
"2299","  3.135318"
"2300","  2.950868"
"2301","  2.795830"
"2302","  2.660918"
"2303","  2.530456"
"2304","  2.417174"
"2305","  2.308825"
"2306","  2.213398"
"2307","  2.127039"
"2308","  2.044636"
"2309","  1.959046"
"2310","  1.898028"
"2311","  1.832573"
"2312","  1.770328"
"2313","  1.712019"
"2314","  1.660267"
"2315","  1.608115"
"2316","  1.562189"
"2317","  1.514816"
"2318","  1.473323"
"2319","  1.434054"
"2320","  1.398471"
"2321","  1.360133"
"2322","  1.328541"
"2323","  1.295969"
"2324","  1.263338"
"2325","  1.236058"
"2326","  1.207478"
"2327","  1.179368"
"2328","  1.152478"
"2329","  1.123489"
"2330","  1.099603"
"2331","  1.083897"
"2332","  1.057751"
"2333","  1.041826"
"2334","  1.022095"
"2335","  0.998643"
"2336","  0.978451"
"2337","989.675781"
"2338","968.501953"
"2339","954.091797"
"2340","934.295898"
"2341","919.838867"
"2342","903.124023"
"2343","888.186523"
"2344","872.282227"
"2345","857.356445"
"2346","840.695312"
"2347","94.19116"
"2348","96.69746"
"2349","97.43069"
"2350","98.59391"
"2351","98.88173"
"2352","98.65622"
"2353","99.25049"
"2354","99.64488"
"2355","99.55636"
"2356","99.78436"
"2357","99.76556"
"2358","99.77776"
"2359","99.73904"
"2360","99.75855"
"2361","99.80037"
"2362","99.77183"
"2363","99.76853"
"2364","99.80565"
"2365","99.77793"
"2366","99.81191"
"2367","99.78897"
"2368","99.77786"
"2369","99.75524"
"2370","99.81445"
"2371","99.78344"
"2372","99.75509"
"2373","99.78402"
"2374","99.77959"
"2375","99.71006"
"2376","99.76556"
"2377","99.75173"
"2378","99.70793"
"2379","99.75975"
"2380","99.78854"
"2381","99.76027"
"2382","99.73506"
"2383","99.81926"
"2384","99.75818"
"2385","99.75621"
"2386","99.73786"
"2387","99.75099"
"2388","99.78804"
"2389","99.78610"
"2390","99.78121"
"2391","99.78053"
"2392","99.80421"
"2393","99.74084"
"2394","99.82380"
"2395","99.76418"
"2396","99.74851"
"2397","99.77752"
"2398","99.22746"
"2399","99.25918"
"2400","99.74266"
"2401","99.80285"
"2402","99.78204"
"2403","99.78419"
"2404","99.77341"
"2405","99.63324"
"2406","99.77671"
"2407","99.65566"
"2408","99.67199"
"2409","99.71555"
"2410","99.62154"
"2411","99.75860"
"2412","99.60689"
"2413","99.56998"
"2414","99.53892"
"2415","99.50391"
"2416","94.19116"
"2417","96.69746"
"2418","97.43069"
"2419","98.59391"
"2420","98.88173"
"2421","98.65622"
"2422","99.25049"
"2423","99.64488"
"2424","99.55636"
"2425","99.78436"
"2426","99.76556"
"2427","99.77776"
"2428","99.73904"
"2429","99.75855"
"2430","99.80037"
"2431","99.77183"
"2432","99.76853"
"2433","99.80565"
"2434","99.77793"
"2435","99.81191"
"2436","99.78897"
"2437","99.77786"
"2438","99.75524"
"2439","99.81445"
"2440","99.78344"
"2441","99.75509"
"2442","99.78402"
"2443","99.77959"
"2444","99.71006"
"2445","99.76556"
"2446","99.75173"
"2447","99.70793"
"2448","99.75975"
"2449","99.78854"
"2450","99.76027"
"2451","99.73506"
"2452","99.81926"
"2453","99.75818"
"2454","99.75621"
"2455","99.73786"
"2456","99.75099"
"2457","99.78804"
"2458","99.78610"
"2459","99.78121"
"2460","99.78053"
"2461","99.80421"
"2462","99.74084"
"2463","99.82380"
"2464","99.76418"
"2465","99.74851"
"2466","99.77752"
"2467","99.22746"
"2468","99.25918"
"2469","99.74266"
"2470","99.80285"
"2471","99.78204"
"2472","99.78419"
"2473","99.77341"
"2474","99.63324"
"2475","99.77671"
"2476","99.65566"
"2477","99.67199"
"2478","99.71555"
"2479","99.62154"
"2480","99.75860"
"2481","99.60689"
"2482","99.56998"
"2483","99.53892"
"2484","99.50391"
"2485","0.201370"
"2486","0.207007"
"2487","0.212560"
"2488","0.216291"
"2489","0.219456"
"2490","0.220412"
"2491","0.221571"
"2492","0.219091"
"2493","0.219824"
"2494","0.219084"
"2495","0.218860"
"2496","0.219059"
"2497","0.219268"
"2498","0.218874"
"2499","0.219274"
"2500","0.218986"
"2501","0.219215"
"2502","0.218926"
"2503","0.218937"
"2504","0.218783"
"2505","0.219089"
"2506","0.218910"
"2507","0.218972"
"2508","0.218875"
"2509","0.219237"
"2510","0.219116"
"2511","0.219294"
"2512","0.218832"
"2513","0.219120"
"2514","0.219108"
"2515","0.219073"
"2516","0.218097"
"2517","0.219036"
"2518","0.218989"
"2519","0.218875"
"2520","0.218714"
"2521","0.218855"
"2522","0.218645"
"2523","0.218867"
"2524","0.218451"
"2525","0.218533"
"2526","0.218614"
"2527","0.218951"
"2528","0.218576"
"2529","0.218886"
"2530","0.218931"
"2531","0.218746"
"2532","0.218975"
"2533","0.218856"
"2534","0.218672"
"2535","0.218455"
"2536","0.218939"
"2537","0.218739"
"2538","0.218849"
"2539","0.218754"
"2540","0.218925"
"2541","0.218985"
"2542","0.218966"
"2543","0.217778"
"2544","0.218992"
"2545","0.218601"
"2546","0.218809"
"2547","0.218294"
"2548","0.218767"
"2549","0.218079"
"2550","0.218276"
"2551","0.218049"
"2552","0.217895"
"2553","0.216848"
"2554","0.201370"
"2555","0.207007"
"2556","0.212560"
"2557","0.216291"
"2558","0.219456"
"2559","0.220412"
"2560","0.221571"
"2561","0.219091"
"2562","0.219824"
"2563","0.219084"
"2564","0.218860"
"2565","0.219059"
"2566","0.219268"
"2567","0.218874"
"2568","0.219274"
"2569","0.218986"
